,parent,text,label
9039,this is a private page not viewed by the public. Sorry if you did not like my choice of words but I am not PC; if you are so easily offended perhaps I should ask for another editor to step in.,"Actually, this page is viewable by 'anyone'. And I gave you that warning as an administrator, not an editor.",0
9040,"Ah, you mean the Skeptics Dictionary - ok. Which are the references?","The ones Gorski mentions. (""I did find references, but a lot of them were in the CAM literature, and none of them were in any neuroscience journals that I could find"") So the idea he based his view on a single web site simply isn't in the source.",0
9041,"Actually my comment about Skeptics was about Eugenie Scott comparing it to alien-human interbreeding and Bigfoot, which you've introduced to the article, not you.","OK, but you've gone personal a couple of times. I really wouldn't.",0
9042,"@: OK, I've cleaned up the mess. The wording may be crisper, too. ;-}","OK @ I have waited some time for editing to settle down, will get to the review now.",0
9043,"And this is a reply, from User:Adam (Wiki Ed). It's indented, to show how it relates to the previous comment.Adam (Wiki Ed) (talk) (UTC)",Hi! Can you give me any advice for improving this article?,0
9044,"For me, the problem is not me needing and getting compliments, but convincing this editor to stop closing discussions in which I am a participant. I had hoped after he repeatedly refused to agree to stop doing this yesterday, that he would quietly stop doing so without an agreement. With this close, the problem has no resolution in sight.","You'll need to explain the problem with their closes and where you've discussed this with them. Right now, all I'm working with is, ""don't close discussions I'm part of"".",0
9045,"There was a list from the National Telecommunications Commission, the equivalent of FCC in the Philippines, that was previously available online. I'm trying to find that list again since became unavailable in their website. (). -",Thanks. Am I correct in thinking that there is quite a of hoax material still in Wikipedia on this subject?,0
9046,"(watching) Here, you don't have to ""import"" - as the other way round - but can attribute the German article on the talk page, for example here,",Thanks. I know. But I read something that they will start here with the system of import. Well before we did it like here or here and usually we prepard it on . The bad thing with it is: the work of IrmaCan is not to be seen. (Btw: will Grahamwill see the little flower I sent or should I give a word for it?) Have a nice time,0
9047,"Sorry for being so...picky ...but this 'is' the IP area, after all!","What do you mean by ""this is the IP area""? By the way, the source for the higher elevation is taken from here: Tel Azekah, but the lowest elevation I took from the Hebrew Wikipedia.",0
9048,"I placed Smith in the ""Educators"" section of the WP:GAs, even though he wasn't 'strictly' a teacher that seemed to be the best fit. (The only other choice was ""Education miscellanea"" and 'that' didn't seem quite right either.) Feel free to adjust if you differ with my placement. Cheers,","Thanks very much, . I am not fussed where it is placed because I know that he is awkward to categorise. Coincidentally, it is because of the behaviour of people who spend most of their time categorising here that I am backing away from this project, so your GA assessment is a nice way for me to sign off. -",0
9049,"I am agree. Now, there are a consensus but there are not a dark red icon. Could you create it ?","Unfortunately, I don't know how to create icons.",0
9050,"Great, I'm so excited! There's plenty to work on and I could really use a hand. I'm so glad to have your help. I'll see you there!","Hey thanks for fixing up those typos ! I'm not too great with spelling so it's awesome to have you filling that gap. We all do what we're best at here, and it seems like you have some skills we can definitely use. I've added some more content to the article if you want to take a look. Cheers!",0
